,id,preferredName,firstName,lastName,affiliation,coAuthors,articleCount,trends,bioParagraphs,publicTopic,terms,photoUrl
109,37297115200,Rui Abreu,Rui,Abreu,"IST, University of Lisbon and INESC-ID","[37268722700, 37086223351, 38649517800, 38581152500, 37540354600, 37073938400, 37086239219, 38257838300, 37605169700, 38255469800, 37086011119, 37267416800, 37274100700, 37411443700, 37295479000, 38245288700, 37086750226, 38258222600, 37313745900, 38467865700, 37272373500, 37297114600, 38275224100, 37861668500, 37530975200, 37267454600, 37715044100, 38059140900, 37320955100, 37086118353, 37085663184, 37087115248, 38503762000, 37391658600, 37391458700, 37085984282, 37267245800, 37086117423, 37547503000, 37086526702, 37086122954, 38581165000, 37936940900, 38580570800, 37545966400, 37086161436, 37287527500, 37271644900, 37086751544, 37540909400, 37297136500, 38200242100, 37317879300, 37087111446, 37297117500, 37831778900, 37545698100, 37271310500]",40,"[{'year': '2006', 'numRecords': 1}, {'year': '2007', 'numRecords': 2}, {'year': '2008', 'numRecords': 1}, {'year': '2009', 'numRecords': 3}, {'year': '2010', 'numRecords': 2}, {'year': '2011', 'numRecords': 2}, {'year': '2012', 'numRecords': 4}, {'year': '2013', 'numRecords': 7}, {'year': '2014', 'numRecords': 4}, {'year': '2015', 'numRecords': 1}, {'year': '2016', 'numRecords': 1}, {'year': '2017', 'numRecords': 7}, {'year': '2019', 'numRecords': 5}]","['Rui Abreu (M’06) received the M.Sc. degree in systems and computer engineering from the University of Minho, Braga, Portugal, carrying out his graduation thesis project at Siemens, Amadora, Portugal, and the Ph.D. degree from the Delft University of Technology, Delft, The Netherlands, in 2009.', 'From 2002 to 2003, he was an Erasmus Exchange Student of Software Technology with the University of Utrecht, Utrecht, The Netherlands. He was an Intern Researcher with Philips Research Laboratories, Eindhoven, The Netherlands, from 2004 to 2005. Since 2014, he has been an Applied Research Scientist with Palo Alto Research Center, Palo Alto, CA, USA. He is currently an Assistant Professor with the Faculty of Engineering, University of Porto, Porto, Portugal.']","program testing,fault diagnosis,program debugging,energy conservation,mobile computing,power aware computing,software maintenance,energy consumption,software fault tolerance,source code (software),Android (operating system),Java,cloud computing,data analysis,energy measurement,error detection,multi-agent systems,power engineering computing,power system measurement,program diagnostics,programming languages,project management,public domain software,regression analysis,smart phones,","[{'term': 'program testing', 'numRecords': 12}, {'term': 'fault diagnosis', 'numRecords': 9}, {'term': 'program debugging', 'numRecords': 10}, {'term': 'energy conservation', 'numRecords': 3}, {'term': 'mobile computing', 'numRecords': 3}, {'term': 'power aware computing', 'numRecords': 3}, {'term': 'software maintenance', 'numRecords': 3}, {'term': 'energy consumption', 'numRecords': 2}, {'term': 'software fault tolerance', 'numRecords': 9}, {'term': 'source code (software)', 'numRecords': 2}, {'term': 'Android (operating system)', 'numRecords': 1}, {'term': 'Java', 'numRecords': 1}, {'term': 'cloud computing', 'numRecords': 1}, {'term': 'data analysis', 'numRecords': 1}, {'term': 'energy measurement', 'numRecords': 1}, {'term': 'error detection', 'numRecords': 1}, {'term': 'multi-agent systems', 'numRecords': 1}, {'term': 'power engineering computing', 'numRecords': 1}, {'term': 'power system measurement', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 7}, {'term': 'programming languages', 'numRecords': 1}, {'term': 'project management', 'numRecords': 1}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'regression analysis', 'numRecords': 1}, {'term': 'smart phones', 'numRecords': 1}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/6221021/7898878/7458176/abreu-2523905-small.gif
110,37087231733,Kuniharu Takayama,Kuniharu,Takayama,Fujitsu Laboratories Ltd.,[38547615200],1,"[{'year': '2019', 'numRecords': 1}]",,"program testing,software maintenance,software quality,","[{'term': 'program testing', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'software quality', 'numRecords': 1}]",
111,37086128415,Xiaofei Xie,Xiaofei,Xie,Nanyang Technological University,"[37087106201, 37087231735, 37087231086, 37086105481, 37600014600, 37087234754, 37087233048, 37086852526, 37278815200, 37087105017, 37087233505, 37067348700, 37086842777, 37086074218, 37086127241, 37539488900, 37087234276, 38183357200, 37537575300, 37087235413, 37086956653, 37087235400, 37085888100, 37087235133, 37085383442, 37087108244, 37628254900, 37087233900, 37085795499, 37087231611, 37086452073]",10,"[{'year': '2017', 'numRecords': 1}, {'year': '2019', 'numRecords': 9}]","[""Xiaofei Xie received the bachelor's degree in softerware engineering from Tianjin University, in 2011. Now he is working toward the PhD degree in Tianjin University. He is currently working in software engineering, foucsing on program analysis, loop analysis and summarization. He received an ACM SIGSOFT Distinguished Paper Award at FSE 2016.""]","learning (artificial intelligence),Android (operating system),feedforward neural nets,mobile computing,program debugging,program testing,public domain software,recurrent neural nets,security of data,Web sites,application program interfaces,competitive intelligence,computer games,evolutionary computation,formal specification,fuzzy set theory,image classification,information systems,invasive software,natural language processing,neural net architecture,neural nets,optimisation,program diagnostics,program verification,","[{'term': 'learning (artificial intelligence)', 'numRecords': 5}, {'term': 'Android (operating system)', 'numRecords': 2}, {'term': 'feedforward neural nets', 'numRecords': 2}, {'term': 'mobile computing', 'numRecords': 2}, {'term': 'program debugging', 'numRecords': 2}, {'term': 'program testing', 'numRecords': 2}, {'term': 'public domain software', 'numRecords': 2}, {'term': 'recurrent neural nets', 'numRecords': 2}, {'term': 'security of data', 'numRecords': 2}, {'term': 'Web sites', 'numRecords': 1}, {'term': 'application program interfaces', 'numRecords': 1}, {'term': 'competitive intelligence', 'numRecords': 1}, {'term': 'computer games', 'numRecords': 1}, {'term': 'evolutionary computation', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 1}, {'term': 'fuzzy set theory', 'numRecords': 1}, {'term': 'image classification', 'numRecords': 1}, {'term': 'information systems', 'numRecords': 1}, {'term': 'invasive software', 'numRecords': 1}, {'term': 'natural language processing', 'numRecords': 1}, {'term': 'neural net architecture', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'optimisation', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/8735965/8241837/xie-2788018-small.gif
112,37087230256,Marina Reich,Marina,Reich,"Chemnitz University of Technology, Airbus Defence and Space GmbH",[],1,"[{'year': '2019', 'numRecords': 1}]",,"embedded systems,formal logic,formal specification,inductive logic programming,program diagnostics,program verification,theorem proving,","[{'term': 'embedded systems', 'numRecords': 1}, {'term': 'formal logic', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 1}, {'term': 'inductive logic programming', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'theorem proving', 'numRecords': 1}]",
113,37086466811,Xiaoxue Ren,Xiaoxue,Ren,"Zhejiang University, Ningbo Research Institute, PengCheng Laboratory","[37085403060, 37085647673, 37087235172, 37399959800, 37086000143, 38237396100, 37591593000]",2,"[{'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]",,"Java,Web sites,application program interfaces,program debugging,public domain software,question answering (information retrieval),software packages,","[{'term': 'Java', 'numRecords': 1}, {'term': 'Web sites', 'numRecords': 1}, {'term': 'application program interfaces', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'question answering (information retrieval)', 'numRecords': 1}, {'term': 'software packages', 'numRecords': 1}]",
114,37087233505,Qianyu Guo,Qianyu,Guo,Tianjin University,"[37086105481, 37086842777, 37086958122, 37086803095, 37087235413, 37086956653, 37086128415, 37085795499]",1,"[{'year': '2019', 'numRecords': 1}]",,"learning (artificial intelligence),neural net architecture,program debugging,software engineering,","[{'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'neural net architecture', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}]",
115,37087233602,Monali Pande,Monali,Pande,KTH Royal Institute of Technology,"[37314214100, 37087231910]",1,"[{'year': '2019', 'numRecords': 1}]",,"Java,data analysis,data visualisation,virtual machines,","[{'term': 'Java', 'numRecords': 1}, {'term': 'data analysis', 'numRecords': 1}, {'term': 'data visualisation', 'numRecords': 1}, {'term': 'virtual machines', 'numRecords': 1}]",
116,37087231840,Daye Nam,Daye,Nam,Carnegie Mellon University,"[37087994715, 37086162198, 37087234501, 37086113907, 37086445844, 37282900200, 37087996208, 37087994902, 38229105200, 37087996259, 37087995537]",3,"[{'year': '2019', 'numRecords': 3}]",,"application program interfaces,data mining,software quality,Java,distributed processing,","[{'term': 'application program interfaces', 'numRecords': 3}, {'term': 'data mining', 'numRecords': 3}, {'term': 'software quality', 'numRecords': 2}, {'term': 'Java', 'numRecords': 1}, {'term': 'distributed processing', 'numRecords': 1}]",
117,37282598100,Andrea Zisman,A.,Zisman,"The Open University, UK","[37271337500, 37064601800, 37267788600, 37086938274, 37644689300, 37086936704, 38272771600, 37528492100, 37266871300, 37686309400, 37282401800, 37267631600, 37282711800, 37085430407, 37298390600, 37267510200, 37267592100, 37959175600, 37593668400, 37669922000, 37326442200, 37085856874, 37287175000, 37281790100, 37679067600, 37563950800, 37085991458, 38478292100, 37314242500, 37549866900, 37681580000, 37294989100, 37282927200, 37272854900, 38509813300, 37351313100, 37560713300, 38094357500, 37277138800, 37281790700, 37086058923, 37086935948, 37267593600, 37085551505]",33,"[{'year': '2000', 'numRecords': 1}, {'year': '2001', 'numRecords': 1}, {'year': '2002', 'numRecords': 1}, {'year': '2003', 'numRecords': 1}, {'year': '2004', 'numRecords': 2}, {'year': '2005', 'numRecords': 2}, {'year': '2006', 'numRecords': 1}, {'year': '2007', 'numRecords': 4}, {'year': '2008', 'numRecords': 3}, {'year': '2010', 'numRecords': 3}, {'year': '2011', 'numRecords': 1}, {'year': '2012', 'numRecords': 4}, {'year': '2013', 'numRecords': 2}, {'year': '2016', 'numRecords': 1}, {'year': '2017', 'numRecords': 1}, {'year': '2019', 'numRecords': 5}]","['Andrea Zisman received the BSc, MSc, and PhD degrees in computer science. She is a professor at City University London. She has been research active in the areas of software and service engineering, where she has published extensively. Webpage: www.soi.city.ac.uk/~zisman.']","aspect-oriented programming,control engineering computing,formal specification,software architecture,Internet of Things,aerospace computing,autonomous aerial vehicles,program diagnostics,remotely operated vehicles,risk management,software prototyping,software tools,systems analysis,time series,user modelling,Web services,Internet,query languages,Unified Modeling Language,XML,formal verification,program verification,service-oriented architecture,specification languages,ubiquitous computing,","[{'term': 'aspect-oriented programming', 'numRecords': 2}, {'term': 'control engineering computing', 'numRecords': 2}, {'term': 'formal specification', 'numRecords': 10}, {'term': 'software architecture', 'numRecords': 1}, {'term': 'Internet of Things', 'numRecords': 1}, {'term': 'aerospace computing', 'numRecords': 1}, {'term': 'autonomous aerial vehicles', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 4}, {'term': 'remotely operated vehicles', 'numRecords': 1}, {'term': 'risk management', 'numRecords': 1}, {'term': 'software prototyping', 'numRecords': 2}, {'term': 'software tools', 'numRecords': 2}, {'term': 'systems analysis', 'numRecords': 1}, {'term': 'time series', 'numRecords': 1}, {'term': 'user modelling', 'numRecords': 1}, {'term': 'Web services', 'numRecords': 5}, {'term': 'Internet', 'numRecords': 4}, {'term': 'query languages', 'numRecords': 4}, {'term': 'Unified Modeling Language', 'numRecords': 3}, {'term': 'XML', 'numRecords': 3}, {'term': 'formal verification', 'numRecords': 3}, {'term': 'program verification', 'numRecords': 3}, {'term': 'service-oriented architecture', 'numRecords': 3}, {'term': 'specification languages', 'numRecords': 3}, {'term': 'ubiquitous computing', 'numRecords': 3}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/6547597/6375710/6375710-photo-1-source-small.gif
118,37086803095,Yang Liu,Yang,Liu,Nanyang Technological University,"[37086105481, 37086943813, 37086804401, 37086951454, 37087233505, 37086842777, 37086958122, 37087235413, 37073986000, 37086802759, 37086944014, 37086941479, 37086128415, 37086102306, 37087233900, 37085900769, 37086950707, 37085795499, 37086950792, 37086951551]",5,"[{'year': '2019', 'numRecords': 5}]",,"learning (artificial intelligence),mobile computing,Android (operating system),graphical user interfaces,program debugging,program testing,smart phones,Web sites,feedforward neural nets,natural language processing,neural net architecture,program compilers,recurrent neural nets,security of data,software engineering,software maintenance,","[{'term': 'learning (artificial intelligence)', 'numRecords': 3}, {'term': 'mobile computing', 'numRecords': 3}, {'term': 'Android (operating system)', 'numRecords': 2}, {'term': 'graphical user interfaces', 'numRecords': 2}, {'term': 'program debugging', 'numRecords': 2}, {'term': 'program testing', 'numRecords': 2}, {'term': 'smart phones', 'numRecords': 2}, {'term': 'Web sites', 'numRecords': 1}, {'term': 'feedforward neural nets', 'numRecords': 1}, {'term': 'natural language processing', 'numRecords': 1}, {'term': 'neural net architecture', 'numRecords': 1}, {'term': 'program compilers', 'numRecords': 1}, {'term': 'recurrent neural nets', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}]",
